val50,val40,val30,val20,val10,val0
0.0002074374944894716,0.00020542447034549918,0.00021101962413963565,0.00020714827330960852,0.00021483743741203474,0.0002710512849575022
0.0002071110409221886,0.00020761083099750025,0.00020346590012015845,0.00020557915444833474,0.00021471077431391906,0.00027586157220202195
0.00020441933150820105,0.00020320047396126344,0.00020819871878945356,0.0002063671183383683,0.00021464727015272817,0.00027731567426201925
