val50,val40,val30,val20,val10,val0
7.698945776020723e-05,7.513869960139672e-05,7.882538287032813e-05,7.75772724313313e-05,8.029023076413026e-05,8.442044622224947e-05
7.722811408540986e-05,7.806898087014547e-05,7.651316388171047e-05,7.584916713790613e-05,7.569958076191368e-05,8.141542009851312e-05
7.709693380602824e-05,7.677512590482588e-05,7.607042686654443e-05,7.711868245649122e-05,7.829829818469711e-05,8.224452161146807e-05
