val40,val30,val20,val10,val0
7.872413141517316e-05,7.82872007984904e-05,7.846192681826113e-05,9.866586894973011e-05,8.318905750823723e-05
7.750641662589652e-05,7.697028318161336e-05,7.625266155727261e-05,7.910483753218792e-05,8.379658120830522e-05
7.7470531076098e-05,7.988842051497177e-05,7.709942374685854e-05,7.787251842700627e-05,8.286406998613265e-05
