val50,val40,val35,val30,val25,val20,val15,val10
6734.914082417358,6785.296067540208,6713.983194318811,6736.619348117866,6703.541766212129,6762.6844334735215,6760.851964832593,6777.451434847151
6791.811230449981,6625.153416391151,6662.313330043886,6770.5382357494855,6746.191868137687,6679.514138007354,6807.970776678087,6812.729013171462
