val50,val40,val35,val30,val25,val20,val15,val10
7049.190184346304,6981.907298572928,7000.888802677407,6980.644589161945,7017.379430266485,7052.435203975255,6872.512415539491,7028.592246398917
6987.593219808027,7005.604760783494,6934.123520765925,6990.615056984269,7046.1824308920895,6925.576534242939,6932.78594385445,6960.892444582818
6997.726596935436,7043.869962818384,6904.4683908723555,7002.454867852936,7027.867604637093,7080.426484245167,6977.430757166917,6929.67267221419
