val50,val40,val30,val20,val10,val0
2079.167715534365,2080.5815678258396,2077.9346694399374,2079.9121392703832,2076.682241540578,2070.7301671250448
2076.7712440696328,2075.784103674786,2078.1540319032383,2080.588121411788,2080.9708938931053,2065.4504018683147
2078.1218939842,2081.2126556223475,2081.200594015582,2078.785173018427,2083.08657592218,2069.341135476423
