val50,val40,val30,val20,val10,val0
1843.1927594620888,1885.9612579474656,1843.5316295254877,1865.763731154771,1839.5540667333935,1846.4411343123606
1850.8900754027636,1827.514975813476,1847.1460316145033,1841.713405665819,1841.171153578482,1845.8861236865619
1883.1714253076527,1873.1989339182844,1825.379693683299,1875.623069655741,1853.365373092631,1832.5626262436274
