val50,val40,val30,val20,val10,val0
1530.7408170347298,1640.336167417259,1592.4157696396808,1467.7548586509477,1484.6603307356809,1677.9433572077687
1563.953889074527,1429.4084269098657,1489.224335724141,1466.1851861633115,1600.0396228022375,1749.6530113218955
