val40,val30,val20,val10,val0
-324.99399816103016,-331.59581871184673,-327.9450513552048,-336.9233738039754,-359.6466585185255
-333.10168305866716,-328.89536928526866,-331.3225387723702,-333.7710570556316,-358.57568754183995
