val40,val30,val20,val10,val0
-351.21992974963365,-355.45957264922146,-352.31487461406664,-337.9893464050276,-359.31642357458907
-329.0456316380687,-333.62261524327675,-331.1998770928897,-344.90163198684087,-357.5260529652838
-338.26130458029326,-345.1813639326041,-339.30137120607554,-342.79283511629717,-365.69796122404034
