val40,val30,val20,val10,val0
-359.1328571917038,-374.5844280143262,-382.60253986926375,-358.35236786615417,-342.1077829700693
-395.9061052263279,-380.31523959927654,-375.4007841625409,-351.54354421232705,-341.40536735334257
-374.18621381050286,-396.7263938095717,-356.7933842633872,-344.23466484524187,-340.0759741694675
