val40,val30,val20,val10,val0
-340.91847216419825,-340.3372905921705,-339.1244523477319,-354.43030039235106,-425.21611111278986
-340.62694716949323,-338.55738603607034,-340.37540780437735,-352.7722767924374,-424.3486384678935
-338.5285381862551,-337.82787483613924,-338.8189075265724,-352.8565356440256,-424.0030160917096
