val40,val35,val30,val25,val20,val18,val16,val14,val12
105.3688250133143,116.00217111552412,140.19928469707364,158.34376014119465,167.11985580982085,155.94793225008598,141.29543598898624,129.16225436126527,107.83816193306143
104.29968575640609,117.14953739120668,141.95322389266886,160.72559885669673,163.8722029343186,154.51818621424715,142.92919178053572,127.25469728145134,104.83706080489145
107.63413380451047,136.40406852055511,151.08879092302047,170.59515232548628,166.18835327689237,153.83103902447925,143.9136921703606,126.43386620153063,107.3322531739362
