val40,val35,val30,val25,val20,val18,val16,val14,val12
225.98539625931835,226.96215805250628,224.49317642114656,225.33096890646607,217.63302989992442,207.6919038281168,209.38027467789695,207.20468268716257,185.19319233272313
215.03550075105764,232.16659478270884,214.56216598713672,213.4797425096897,204.97223896382613,212.8265655394618,209.5390756573544,202.4053378896766,192.55279521699435
221.46234054061838,208.5911414118026,219.44419458591835,228.19712576399178,213.5763573178953,212.2294846602114,211.87566730666686,199.20130580185133,186.72260994190486
