val40,val30,val20,val10,val0
0.45353828231158083,0.45194486568904696,0.5046472743211049,0.5399048128197167,1.062545674647377
0.44853620149214973,0.4351369404916945,0.44670606688820025,0.5650742676713831,1.0597234900114603
0.466402860039544,0.4270137780151678,0.425871164931515,0.539358334357014,1.076048585359477
