val50,val40,val35,val30,val25,val20,val15,val10
0.3433713712858644,0.3118104664174539,0.3347442508906058,0.2913261019131506,0.394014010523146,0.3967761330286659,0.8463247053895041,0.9398280325374152
0.359782893010384,0.3300501052276213,0.3314309793674688,0.425193621553541,0.3519308122733483,0.4093639590873462,0.4506110226740606,0.7793708619686092
0.3084672490216018,0.3593049507850458,0.3159878651129296,0.3153027017853977,0.3375259898856657,0.4007184536406207,0.5075627966260391,0.9432123432192056
0.3459781929427453,0.31336842766155293,0.34641466313968494,0.4527144073154607,0.30132448293948094,0.42180142408652516,0.46775279198978637,0.9820030869498501
0.33020012926374936,0.3141789872334031,0.3215076003905878,0.33074234980173495,0.3520197959800665,0.36551397780645195,0.44571361567749,0.9052084126826079
