val50,val40,val35,val30,val25,val20,val15,val10
0.074507739580659,0.0769731055602643,0.0694992008990896,0.0715650285071771,0.0741609946975754,0.1335897893544916,0.0820628533466159,0.1386016007876494
0.0670548519108249,0.0672213105275162,0.0720589033258882,0.0686765680884724,0.0780358773048859,0.0794816250255588,0.0815212979440886,0.1218611006348155
0.0685400931746639,0.0750606035243674,0.0744221164464545,0.0761175204685495,0.0698352682271866,0.0688246101775457,0.076166964309692,0.1173215012968213
0.06722962576291347,0.06519837172618571,0.07586808019795703,0.07400530852534748,0.075683549018546,0.0748133292596291,0.0825615948657874,0.11377059062260952
0.12497528297259641,0.06457011079091605,0.0770527185251939,0.07467192503378119,0.07452718232694626,0.06735822266550871,0.07778704412202106,0.14153466269851162
