val40,val35,val30,val25,val20,val18,val16,val14,val12
0.11747023526189394,0.11948642544273229,0.1201736558806153,0.12175823693003764,0.12344480148701628,0.13551442375105235,0.13028438142459794,0.14966088177346365,0.13970698505503432
0.12250534845270408,0.11932453118586546,0.1480825821847493,0.11814615724424811,0.12394391743247558,0.12587694532350235,0.1250409644576553,0.13060842884527937,0.1507682805811925
0.12033473049474601,0.11387404237897152,0.11820949877241785,0.1383523596270962,0.12039835363220658,0.136607578053307,0.12320475249114404,0.13899799084448436,0.14444440809169945
