val40,val30,val20,val10,val0
2.093902664666647e-08,2.3076876993088998e-08,1.978196791506317e-08,2.4500848919104668e-08,1.3692519878850956e-07
2.1806091275037153e-08,1.954288260356153e-08,2.165739716109719e-08,2.092885547472966e-08,2.5803574960390586e-08
2.4834466886061657e-08,2.1679529687444404e-08,1.9371780136954192e-08,2.1648481102065496e-08,2.9024421558414842e-08
