val40,val30,val20,val10,val0
1.6166310153325176e-08,1.5694593449652024e-08,2.0964621819314834e-08,1.5315257842331877e-07,2.547441720363185e-08
1.9222841672086638e-08,1.667213396311561e-08,1.622320733875648e-08,1.8451083655267452e-08,2.1771523720953523e-07
1.7230290642271205e-08,1.641236098429553e-08,1.5053088065927804e-08,1.856670236892027e-08,2.284555841272827e-08
