val40,val30,val20,val10,val0
1.2092408591945036e-08,1.287159283675711e-08,1.1869759687671215e-08,1.4545681315984763e-08,1.5431879765988884e-08
1.3593471932303059e-08,1.1487877350506638e-08,1.2946818235879455e-08,1.1729792209774682e-08,1.032433672602663e-08
1.5119676088763774e-08,1.2925707105775589e-08,1.1735181540558084e-08,1.2628831538436073e-08,1.0241263371529999e-08
