val50,val40,val35,val30,val25,val20,val15,val10
2.7162294723947178e-08,2.4131011556462232e-08,2.957151291407803e-08,2.6898785550761316e-08,2.9185407801846238e-08,2.515748011336632e-08,2.6459924748799134e-08,2.456371690385547e-08
2.3192211933523628e-08,3.563670287175396e-08,3.2664713506056426e-08,2.570657717202405e-08,2.629394325583103e-08,3.093675734271708e-08,2.386382750633858e-08,2.3053359794853706e-08
