val40,val30,val20,val10,val0
5.888217628930612e-09,5.702242623354832e-09,5.981641899830605e-09,7.953039092348157e-09,6.258832584338706e-09
6.528996294444835e-09,5.722845249502163e-09,6.436964077114308e-09,5.946762368425138e-09,7.473423098692424e-09
6.82128558328586e-09,6.059310223823958e-09,5.42427983074163e-09,5.871630955542653e-09,5.916242119896416e-09
