val40,val30,val20,val10,val0
1.3344261233131202e-08,1.424470454873186e-08,1.3120830927085564e-08,1.4509401675107498e-08,4.096445610930607e-08
1.7483400162101066e-08,1.3478391227413807e-08,1.2854991390399006e-08,1.504450884473582e-08,1.6755303613373563e-08
1.205325104844899e-08,1.4805849102568513e-08,1.1964236070687657e-08,1.2206611531945219e-08,1.0239823209711501e-07
